pid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,f0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,energy,zcr,spectral_centroid,spectral_bandwidth,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,spectral_rolloff,spectral_flux,spectral_flatness,f2,jitter,shimmer,band_energy_ratio,pause_rate
119,-401.58999741764836,166.52290926421745,9.599697790092616,8.035295071922452,8.596413271862012,4.312589312974216,-5.498186871319649,-19.854753650339354,-12.03000583629812,-10.07946189742683,-11.138851978176408,-3.333356012265942,-10.622018646592679,157.1769044338778,0.5930158565036627,0.5212782523584305,0.45715210705870796,0.41695366147948265,0.3860572694868298,0.3844272375384864,0.410977600396263,0.49706455359643986,0.530980669294683,0.5684382800999561,0.5617552501658989,0.5923621250828077,0.02273915889361024,0.03217640300399068,1459.963379724447,2112.733243319556,14.246442420377457,7.404384741351357,12.200570859179601,13.365025381007765,17.378132755442284,17.07824991470496,50.687164897853,2601.512892444913,0.9631097847336182,8.146241300911663e-05,26.213168368763693,-3.438498459973553e-06,-23.04894256591797,0.4027179181575775,52.46314824715497
120,-281.57786555680246,158.2062369341586,11.400546355236022,16.289223885600823,9.4279384488579,6.979867106436513,-6.338836582233247,-12.184096373082937,-9.301385839608692,-13.150798357920205,-12.851118695843192,1.2853864011476381,-11.506427708945402,140.12214123766302,0.5576565968822491,0.5686244547623271,0.556533975355047,0.513904622453357,0.46836104129141903,0.4532592476907095,0.4418882693652749,0.4887984148884471,0.5465450405691797,0.6076503112421636,0.545247127337192,0.5398090895658512,0.08116975588979577,0.034333064499505274,1689.0147534010653,2505.3491597136067,15.68426885857795,7.490965643996257,12.208619005952485,13.087017059781278,16.635897976173286,18.08397959821235,51.72926451792361,3163.8099014161444,1.0080664949073876,7.279205955362885e-05,53.85993227374515,-2.9572074494678888e-06,-22.952661514282227,0.43402084708213806,33.7598944591029
121,-296.71680712828106,177.6406979120037,7.055936671578816,11.831748789549033,6.61684225600084,2.9173648234534686,1.3282515461009268,-12.992117454577754,-9.958150442977123,-2.464274111189142,-7.942823242801239,1.9050155709110872,-8.295045807100976,137.36783372062837,0.5145313769748265,0.5984148924711598,0.6565392616368286,0.5469291868621609,0.5144752100608508,0.47157791288187184,0.434870763599429,0.45869157300432056,0.5553523014602461,0.5638156301716786,0.5765077126312188,0.5157864592211798,0.06216027881672691,0.030627925936299615,1500.1850182223816,2380.2033742378844,12.925498573075279,7.177367277502256,11.161269280048217,13.00268682858085,16.866590044449023,15.83049195886865,49.88455275975505,2674.977092669654,0.9877495189113491,5.445555064466241e-05,36.959219858156025,-2.125606825821449e-06,-12.748539924621582,0.4001736640930176,31.42125480153649
122,-268.15421074352474,157.7452726545119,8.51847201776359,16.503195584835602,2.679121645818571,1.9163641603965063,-0.2660973342345559,-13.045904195258727,-9.814354000133605,-3.25373493569856,-6.7826410832972135,-3.7482822419238406,-8.95238454386598,178.3435469137836,0.47068933637248134,0.44751543528935783,0.42462447911155143,0.4165992519979982,0.42405024760582355,0.45995671246867564,0.5023774677968427,0.5861008262438385,0.6346555862638773,0.6562976935873406,0.5862490643333091,0.5171835430862909,0.07766494976236442,0.03689966516195951,1750.293419455296,2519.9930288401,12.067614999667597,8.866349047577584,11.752013002621215,13.154521275823377,15.84573942685357,16.33671753166063,51.96704465810894,3240.5090945244474,1.0326914343961588,6.591552213988676e-05,58.436245159262064,-1.96331026018918e-06,-13.506789207458496,0.40273189544677734,36.3548411103669
123,-250.37047748633333,163.06758889841365,14.753282948713647,14.369020911155408,6.969629837412079,0.35224763103374856,0.7699093613193948,-5.817546011167358,-10.74782908643992,-4.142846246696264,-5.757521156263749,0.9269166262132608,-3.91150483025868,147.54479330309712,0.5317129635146606,0.5652596687000466,0.5368575884598169,0.5170234584951802,0.5422200165746505,0.5960651558832293,0.6328882697726558,0.6212984936961153,0.5899852765294591,0.5592211772118533,0.5014255542174596,0.5058639472162322,0.08924816634110452,0.031153083808650436,1583.6759619048137,2502.2996530655532,13.079217627971305,7.957828374430106,11.155092327985622,12.96549246285404,15.90043744535882,16.56337491684137,50.24780347765319,2800.8406042783577,0.9941755676571783,4.911139558522667e-05,55.37609679763036,-1.5654218838988364e-06,-9.941055297851562,0.32378482818603516,42.341180264430825
124,-295.8271099869516,172.68656410593718,14.98379817987418,9.150692966071455,3.7516617701284174,4.786960867866169,-2.293774455627058,-18.8401152621299,-7.010218169789979,-1.7579616674079663,-11.896839242204539,-4.258944949242608,-10.687194505617665,128.501781561549,0.6476296504067292,0.5798601104870303,0.5184495522555282,0.4708624599126904,0.48373172367228806,0.5424290378646018,0.5033937105863213,0.5173137640288783,0.5378968226297429,0.5744125616210318,0.6114925483530989,0.6628477032803918,0.06639479526500236,0.032010422274365694,1499.3794960720352,2312.472768483067,12.055974260123497,6.84814909975186,10.881786282516947,13.16265215720998,16.414359408452448,16.21889624474474,50.64345465845567,2636.1995197371502,0.9647569312840385,5.4926478988197795e-05,43.57565391417668,-2.487330486250339e-06,-13.601717948913574,0.4350476562976837,40.642261960490586
125,-269.6320033488148,157.7246260903849,9.173323093591327,-1.1230260107907424,2.2639137685821393,0.6695881722612612,-9.502212101776873,-12.691298949290308,-9.282480882648239,-5.984952376780108,-9.920022700523642,0.6390437685073568,-8.877730534267558,237.57455120025185,0.6102791467807701,0.47826206654461234,0.3869565132725819,0.33672453144395753,0.31490967927550956,0.3317432819968968,0.33823588905226326,0.3387224714471637,0.3790931264083321,0.44007089491994517,0.543625533116413,0.6172962710909738,0.09254213506093821,0.03682444819030401,1650.5935621944152,2359.888748217826,11.430811501947414,10.249661447346277,13.45421378421556,15.142632586321634,17.53792685895018,17.156119008607195,51.49514569075258,2928.384273308368,1.0302014993368078,4.837342386790068e-05,54.0753470368393,-4.359822151865786e-06,-22.68764305114746,0.3601479232311249,26.63321526957891
126,-271.54224646425695,165.74199240480627,8.200836835966541,5.220143386495131,5.131747952748632,8.435727637416734,-4.69089056694276,-21.83379140122664,-14.89418104923753,-4.452739314470852,-2.4009676263716604,-6.5085473154110085,-11.363091370928053,221.91819075169718,0.5885360586371547,0.4723218878494221,0.3651285223515396,0.3279500105955547,0.306490296843311,0.28252365225588083,0.2904338085980305,0.3521757385125422,0.4803891588230514,0.5999406406119526,0.6105047583491073,0.6206497995895304,0.10560620858409621,0.026935755649459697,1342.0067664471403,2077.8689615341946,12.071760727690911,11.101663587264271,13.535212010035048,14.425116070773376,18.94440833617233,17.48965498804458,50.92473092376028,2366.536127963913,1.0085881259575242,2.478229177794753e-05,46.72458958179683,-2.9801142255159734e-06,-20.896263122558594,0.4084271490573883,16.917348130841123
127,-264.27659486789025,172.12298061262635,6.60451062360977,1.890819129331339,12.320966499563324,2.5383697225914617,-5.52352997688975,-10.631778128015803,-7.30384289035135,-3.297099092462033,-3.7202924941888336,-0.2620891245111144,-7.3832761498970125,192.73056083479906,0.5927836770707238,0.4947215177951658,0.4005910723710415,0.35980414720631015,0.3496141065789888,0.34623121964988407,0.3600044368102089,0.46283223489773756,0.584117483324853,0.6631983738026724,0.6300955280525037,0.6259369429749079,0.0910561445099657,0.02963955417329838,1440.3880066060958,2273.0970677741557,11.430515975918249,9.052273810658216,11.593810267673094,14.422269648214296,16.92734115333542,17.061424274494406,49.2674279616835,2462.8371750947945,0.9690058960493624,3.826888711492938e-05,43.751385165326184,-2.0207804099375932e-06,-11.050436019897461,0.4293460249900818,36.588334425615585
128,-282.83198872050673,144.7222738138666,22.2874508213988,12.305865151985142,-0.408447124209162,1.8480685667002525,-3.0085897491246247,-6.731800108110742,-7.388585157100924,-3.8695572199600665,-2.2403696842653193,-3.676583729268235,-6.161622279262085,177.0553566362925,0.7027312470380288,0.5791389625397104,0.48899940207675663,0.44530009202104154,0.40573188503553875,0.3854829468483921,0.37367487886282513,0.4022457542700646,0.4645247730076424,0.5383151969782635,0.6452957763825969,0.7105882256876538,0.06913262001330744,0.034540138589435276,1757.7679283464436,2666.626495820634,11.682184686332578,8.941252017275156,11.647534454833707,13.957572803243025,15.960582598739032,15.766842281899308,51.513324100735886,3068.807327190791,0.9512872772016516,7.212202993561963e-05,68.94989626098088,-2.328770824940791e-06,-14.37783145904541,0.47566482424736023,52.54167012190065
129,-295.72702860162786,148.44019265171434,34.396891120822914,16.509417745146028,2.038636223485129,4.88815401585188,-1.5552032758304788,-8.181919233593554,-7.352899329424879,-4.181926825290809,-4.367850391401576,-2.154880634875622,-8.442401513788022,164.21490238704018,0.8833685474119252,0.5860147465337564,0.38721754991135454,0.31780969533742265,0.27645875994889907,0.26654227350318555,0.2693429269735164,0.2845669868587408,0.3381762588558426,0.43267227006443193,0.6897189947813374,0.8671948202291291,0.07615013141402957,0.02797796195835583,1552.5737327466531,2613.7518912922687,11.845901755654225,8.986589018524928,12.57650763471506,13.64798466795782,15.48164612670181,15.524213353616677,51.061880335414926,2588.7863258048733,0.9126394962110135,4.619784063827929e-05,62.79315839796027,-1.926927365007346e-06,-10.96209716796875,0.4788235127925873,56.66846652267819
132,-284.60382612117166,171.26544808208556,8.418686144876638,7.1885632285633285,5.376723052960465,6.626720095941642,1.4906348439494699,-11.940538012551357,-7.724156947452957,-6.219649033287548,-8.232391568968378,6.120115838408722,-9.3877660483318,153.98219933647692,0.5401064345183039,0.46537888620068124,0.45503633760940937,0.4790559834491393,0.47200179789640256,0.46888953298880953,0.5127927366155162,0.6200431831611384,0.6892028049479483,0.7085189146093308,0.6482040394237994,0.6029857208646937,0.06868942590069818,0.02925343853351107,1534.686062194221,2502.358761468964,11.887992472979567,7.934016631179937,10.881312565979602,12.262569528008157,17.261736113961927,18.507319294029315,50.72597424553765,2645.6016589961864,0.9793407485918917,6.09432072561489e-05,40.95659579144003,-2.385379627473453e-06,-9.046791076660156,0.35987526178359985,48.86609071274298
133,-282.9200930889029,167.07511156976716,15.018948656440461,13.103760234859648,4.296181341568894,2.2296245129379977,-1.4007967343599403,-15.815901248440728,-10.380844217522588,-3.5780971630266007,-7.594586030143493,2.775960272372103,-5.467133780570944,208.62041135983665,0.7106337734836917,0.59441919287382,0.45984806158956326,0.36609268415440605,0.31793565155936904,0.32595020006459197,0.34074514338003425,0.36828810617621793,0.4458036155840433,0.5247114229464532,0.6216653063763341,0.7036643971050864,0.094729593007205,0.02765423693657884,1442.6075575276534,2354.609477021814,11.12812485511275,10.15785184540358,12.157092865172894,14.036918456545273,15.964202782171911,15.67589627541281,51.042384762508746,2426.565487062765,0.9878867650372607,4.439502001111305e-05,43.84658395946182,-2.254245694628439e-06,-11.43240737915039,0.4201595187187195,32.72763981425399
134,-277.2455041395811,159.68968866518136,6.848504134833986,18.004015721394126,-1.3155400220234648,8.196509497705176,1.0756645250657324,-21.123270360742364,-4.496817819437009,1.247621502181151,-10.98735802234136,1.2747637422577163,-7.894191066777425,165.65243210386942,0.46737709103762043,0.43181971823548826,0.3993431339683588,0.4045228808508622,0.4729330083813432,0.5521341017228412,0.5963528983678273,0.6610118894788551,0.659477778224442,0.6139756927137132,0.5214733186969229,0.4781591415428318,0.06245737245977026,0.04210307587810355,1873.814035907322,2607.178210014337,11.476872903115845,8.033091840288384,11.628735485208901,12.90517676211785,16.49195270569636,15.917673171889556,53.12366541285148,3417.4676834855095,1.0014549358200597,7.273081492950923e-05,62.58320318160594,-2.154920399752438e-06,-13.01938247680664,0.41097593307495117,38.411998983137025
135,-274.0416052444343,159.01032086608558,14.607427963056107,14.217780491357274,1.4136031749964069,9.247149030402333,0.8046313436792755,-15.404582266398535,-5.791966819238463,-4.21727933117676,-10.698808387594164,5.177429644842187,-5.4975130716548435,178.80577109478932,0.6814483780639707,0.5746741996797179,0.48011872966862923,0.4330037677042524,0.4171004006218674,0.4212492496868746,0.40365281633100747,0.41362008627630903,0.48491163448914715,0.5477729028379252,0.6141029046483389,0.6813307352707849,0.08158171633780474,0.03324578090188204,1720.4239780800337,2646.5776308239424,11.739971011845057,8.782114670874,11.576032574420362,12.910123859128984,16.711767574190315,17.15427161478205,51.9428317944654,3088.848098268205,1.0051983879637987,6.173779675599858e-05,59.46813838000251,-2.7159156940566755e-06,-11.857416152954102,0.30239713191986084,42.98780487804878
137,-321.9054565628348,170.7704919933225,9.480986144101868,11.419366594795225,10.550808807560346,3.8236445073057084,1.0676236051766594,-12.311382687693767,-8.461569904734217,-6.63423368109725,-8.395253926726559,2.105198337492182,-11.632738134427344,127.81052980723665,0.7142168197866129,0.6345949912190338,0.5626746592376318,0.5257870925755502,0.5005324678772387,0.48437279448759113,0.4898722916473707,0.5754936119087636,0.567802468672008,0.5561107538986171,0.5462593044632992,0.6251071530485297,0.04500547507375655,0.02935223508530433,1508.4305839511644,2397.8530357085765,13.312186218660456,6.982958079078278,10.868010734750019,12.543405795640371,16.739722380880924,17.147150051448758,50.31737302553404,2664.594295866334,0.9676356427537214,6.681844511482917e-05,34.703284757315785,-2.004846370179719e-06,-9.4602689743042,0.39800113439559937,43.30042313117066
138,-271.69582210350734,165.87545366821374,8.84825100021475,21.3015175859323,7.04513918762031,2.377544115552804,0.7236475009634874,-10.682873149438874,-7.5099324295370655,-5.419601142610133,-8.170945280596673,0.5222831643569864,-13.845457433799977,141.21858503610395,0.7837581927859262,0.6803569583652938,0.5616052351008509,0.4898028566702624,0.3992486445887157,0.3563112147500261,0.3633634953837527,0.4262902629746519,0.48016735695825685,0.5402239757650154,0.6065026693750679,0.7306953002833713,0.08484158484653674,0.03178218945697298,1618.16510955711,2483.956840207033,13.009802592462242,8.131802221465943,11.096630960027214,12.911392337645353,15.83318241625708,16.548836243551712,51.87112100979785,2960.663915452171,1.0158519351070125,6.170141599539807e-05,55.44983898934853,-1.473453105024314e-06,-10.72158145904541,0.3560788929462433,34.25978046721081
139,-281.900240515407,163.0640258779931,7.049152637534244,6.874546164375318,18.38048954833865,11.985201224214316,-6.022698195130168,-13.916716395944295,-8.152723099174283,-10.722115943285473,-10.335779869697992,-0.8060189685141662,-7.052190418022432,145.805962436168,0.6870252154987107,0.5983573911889923,0.49757112444895096,0.43627624861686476,0.39269314655113935,0.3646789760046813,0.3770418101699297,0.44041638132006394,0.5172230902343893,0.580725821783852,0.6221307089443043,0.6752096466164432,0.0811073574999694,0.03132492238928785,1481.775386252108,2125.7035610253774,14.028783297719288,8.326665089779958,11.841762286870852,12.810011349760549,16.26051869329131,18.16289045784731,49.76201933293326,2742.868744389587,0.9601798441437174,4.754914846532305e-05,50.570298032050175,-2.4467138726079504e-06,-20.932615280151367,0.42738109827041626,34.37462597247157
140,-349.1952068530214,117.33008068416159,22.067672875073466,4.4272647901664035,2.178554511965051,1.2642121136660842,-8.34743143916407,-17.582192489503665,-9.528931563970126,-3.638920177983817,-4.193603071049984,-3.322575583102737,-5.873365273810998,226.13748657972766,0.6011904189362066,0.5342422947987783,0.46257168101911234,0.4012778351095561,0.3466547966169943,0.34183024019736397,0.3373368633219765,0.36086343720423075,0.40535462445282106,0.44865953575817363,0.5061585966138848,0.5623858741025256,0.03122562527691693,0.03682883248968347,1709.5475990275265,2428.51005532046,10.950078048756636,10.317468120065527,13.176074518522633,14.754402401424183,17.212532098951517,16.925497849585437,52.57260337010523,3129.5559837968212,0.873495667136269,0.00010964629682610199,35.10382888830208,-4.5667767090916356e-06,-25.778541564941406,0.37412628531455994,84.86305097043352
141,-291.22623086674497,155.72442385534242,15.985030904514296,11.820147956736957,1.6934009258549385,3.0535975111035922,-2.0897232683961,-14.088363793658093,-10.290559982923122,-8.658641549870975,-7.312356450837902,-3.7359447155835217,-10.28951701220333,212.47836624310398,0.5165910062536274,0.46698955719128465,0.4567945203878726,0.46291136155809864,0.43811082610454927,0.4098760948915934,0.3968504998574977,0.4302959547187838,0.47217914051501336,0.5048633025331681,0.5137483162624024,0.5253130357777648,0.08867303934369408,0.031062842745814893,1528.5607610582265,2276.156893613697,11.806382092879158,10.163920655700569,13.25846593405816,14.254239116692927,17.359848435461068,16.53834816631225,52.052245277493476,2716.672328987878,0.9717986622895632,5.581624115484889e-05,51.045971602215886,-2.3341225674677575e-06,-18.63119888305664,0.4288427531719208,31.094862420627283
142,-292.16073778563856,158.95615896579528,10.134270357406555,8.494684621988208,2.24293513498048,5.908758557587574,-14.220061407437965,-27.885637955998273,-5.550491469643599,-2.3401727035620765,-11.41537149186521,-4.60608033176141,-6.128749571678035,201.65167715147203,0.397428594701894,0.4212589798082133,0.43596756443207946,0.4362019055649921,0.42357631470998813,0.45056546052340085,0.43545353047247454,0.4672031937640639,0.5032523097563961,0.5322557596650894,0.46109302369043026,0.40906518473194636,0.07993286988184109,0.03500536277936339,1578.0789407483794,2215.42945450455,13.336630713388633,9.444367770218705,12.844667674989935,15.198966746806484,17.185344008259964,16.626370341809874,52.19378031452382,2876.471495259288,0.9921702052859668,5.681358948865782e-05,52.685595977521444,-3.396258421134158e-06,-26.95949935913086,0.41326481103897095,24.916150670794636
143,-362.1010600175272,132.34158842906606,23.942712828206087,7.2981229833121235,0.42831791641402667,4.435908885271413,0.45548923773718375,-19.920252451379834,-14.962338272534511,-4.1179167305341435,-10.399733496514095,-9.747211257813632,-7.89920801712706,155.00058073289532,0.5816654211328305,0.5465149233346872,0.5418186121225629,0.535851900214014,0.5434719969136149,0.5644406586237201,0.49856211139932544,0.4463547739291467,0.4247370642322738,0.43891121479608647,0.4842032332043391,0.5375015468877826,0.0403134235996594,0.03125153440336941,1494.9007526136588,2256.807226363869,15.64336441532277,8.492823843145558,12.169099757062726,13.441306494359942,17.86463195569205,16.057181845952154,51.49856982059624,2609.6791102233547,0.8847207895196537,0.0001184753779922101,34.22573945877911,-5.534782180543174e-06,-32.463157653808594,0.3572816550731659,57.5157122905028
144,-280.336918640606,166.05294924947404,17.27239882591042,20.969475084276354,15.774111642147032,8.810456752770083,-4.483663381005819,-10.185142117770754,-8.079922324070122,-10.489593982486168,-11.058839718252077,2.1644589597617925,-7.181331777880719,122.46740004450507,0.6242366802343169,0.5485111174117876,0.51137372626113,0.5047838876748927,0.4815115568118444,0.4661188165028488,0.4779469728605319,0.5473901838571993,0.6160749134552408,0.6703699601248069,0.6530560188473303,0.6362062320116046,0.08673664104915767,0.030220506265856845,1493.5426181219636,2367.88910332552,13.052756828999103,7.107665586516041,11.527288761081042,12.421488603494248,15.198312574821232,17.292248966576615,50.33372246437441,2653.7044731322558,0.9882234571254014,5.3706127791772854e-05,54.957168918809835,-2.4409228903748977e-06,-16.254348754882812,0.30488574504852295,31.552241100945643
145,-309.5724828374405,170.39966824126554,9.662383504596342,11.918423333796959,5.907819916318018,3.1078151625333175,-3.60185932469642,-14.392526060203085,-9.856927926126017,-8.87340942326026,-7.6299131578113375,0.2703771448295056,-11.739031086442498,142.50822180416768,0.6338247019773707,0.6071654114071415,0.5860479079258741,0.5613128709678737,0.5017959614566917,0.4775129260542845,0.443370026515176,0.4457198030953012,0.46697481960790366,0.5268666891371362,0.5267747974100969,0.5725796093455785,0.06204500796817745,0.031094468047429283,1505.3056792614893,2283.563477878165,14.578337790470789,7.751780563737424,10.960563741005437,13.214042033665967,17.231701058840354,17.224807803787126,50.54253162731324,2704.521107355109,0.9939439906402743,6.301512087049587e-05,41.138429510420806,-2.7437573937222813e-06,-15.245962142944336,0.4129819869995117,34.06431401455819
146,-234.09861163282594,154.97018932203272,-4.162878756187656,28.18818614052253,1.0303520185760329,-0.7009000779798935,0.5584424996450945,-13.569632369763191,-12.290035834834024,-11.487094262005112,-9.014391506074931,-1.8687121005009866,-12.377939488719603,141.29986303120475,0.5931517075283541,0.5178305745860512,0.4515758097443768,0.4109392228161215,0.42368310330372094,0.46631798063661795,0.4656379297702283,0.5136113246418491,0.5750612998317163,0.6293144374129428,0.6329140278646184,0.6222687797486015,0.0952129749910051,0.03784737806702573,1897.9420594436579,2669.781409831579,12.712601174242078,7.483347134654856,11.33646386011947,12.367621985312985,15.367177908827676,15.622531657605574,52.755187244772266,3770.055367762567,1.0160339354131123,7.574100869821746e-05,54.988078499712856,-4.970699009933329e-06,-21.263158798217773,0.5078743696212769,33.871932974266905
147,-320.1867623309561,148.5071686808367,20.31573485739905,14.992702977640771,4.729684548713238,5.4606017195398735,-4.137561609228948,-15.907022427319703,-5.416549770248216,-10.024853958125089,-13.463769869866265,-3.7903388754091476,-9.969978837211109,156.8360916506812,0.5865719351145201,0.5405043891652523,0.4966529355720269,0.471844924051196,0.46049644866499223,0.46969981988847054,0.4654065747866135,0.507557398285782,0.5412463051752857,0.5734773693052079,0.582128629019802,0.6036056244805138,0.05386503039943407,0.03465817708622653,1604.1682928187665,2315.4523257966703,14.289976953264622,7.5041669211138835,12.13166610109059,13.031439895481663,16.030178965306284,17.02344060789114,51.805256318222526,2957.80231232988,0.995001852879053,7.593236487109493e-05,48.33993745043171,-2.6054245105820114e-06,-24.01393699645996,0.4267585575580597,45.45606043772914
148,-367.188696113526,154.64309276409702,18.65423701798145,11.574550282396277,11.231426457422232,5.18615918892394,0.5176527903193613,-4.812188630281778,-4.522469052779918,-0.8404527134929923,-3.734049668718021,-0.3070927148113779,-8.75647179792102,120.69480151800761,0.7140136477771881,0.6827337333923673,0.6474955541901487,0.6204524516736435,0.5836012377574215,0.5851014507315208,0.5871609557604806,0.6329739657491642,0.6655789216274597,0.7079666061323913,0.6650995377934781,0.671214816231369,0.022928740916906373,0.030293123350923483,1785.2564411909088,2953.551351055832,11.544632514510587,6.817904016009152,9.59487498372634,12.43012067095646,15.02122064923359,15.463354210876329,51.10616844979218,3272.137821569921,0.9551755760527538,0.00013542474180277387,23.921765894891585,-1.0266542003796937e-06,-4.980299472808838,0.2870841920375824,80.53825857519789
149,-269.1935559811514,159.90233929241307,6.216478869293336,17.006533796267195,6.269864397840166,5.107067568699316,2.9770517047115876,-15.135347828054392,-8.219350182152612,-1.625096051629812,-8.563603723370441,1.149037439263204,-10.122893103543326,136.78127008882478,0.7984677229460204,0.7165951175808983,0.5926954754890901,0.49274995041168707,0.40457761457817737,0.37728622997195044,0.390656906948545,0.41473591295805673,0.4497637010774249,0.5128229455441806,0.5867594124203562,0.7113984806576434,0.07353535124404245,0.03387540389214316,1687.3062684879328,2481.9901342798003,13.716673300348814,7.891443474631448,10.39652425550871,12.362100844672886,16.069809387211436,15.675048688663702,52.13390747221763,3188.673008585017,1.0128948983551354,6.589696939977956e-05,54.53339952343129,-6.3717181862578114e-06,-15.173609733581543,0.396371454000473,42.06792777300086
150,-296.9986841303168,162.69520026710813,22.162499399228775,7.199405722317608,1.432680113570233,12.237765388025597,2.5685907341546037,-18.319327533560998,-7.477771244010816,-1.2577681223244723,-9.529776895639952,-2.0039667787521678,-11.623226075525022,137.32578053113855,0.5148898718928209,0.47370191236874654,0.5198849987473079,0.5564223144363524,0.5526523687599889,0.5668685767010784,0.5499031220240165,0.5141983477478919,0.5615709875796421,0.6339296754651178,0.6045611639200432,0.5951391857626209,0.08436443993442692,0.030131516463326145,1461.152733651535,2336.049745073371,16.101737822542855,7.428441291307802,12.000287495620046,13.21247089102595,18.071850509994096,15.992643900293931,50.78765032907857,2544.1178609466997,0.9585952549179313,6.0319657479454604e-05,42.82122883255062,-3.120565603907089e-06,-19.266372680664062,0.43352165818214417,42.24230864914172
151,-292.39564016044125,161.90326140700233,14.242507537728725,8.774277075890746,13.7378801979602,7.104554177413037,-10.48536985380316,-15.959358327037979,-3.8347863388957415,-2.12551774763588,-6.765487844230283,-1.281840904778644,-7.90032581449989,193.60495743832573,0.6518912986170657,0.5279501808902614,0.4227464739457869,0.38717628516428876,0.35644851872790834,0.32275318677220033,0.3253907177793301,0.40114468055669295,0.5357944962027805,0.6596724979296938,0.6668535209434842,0.6865356613589753,0.07060106366988257,0.029393238840840493,1508.3003950646269,2353.1021091867815,10.895739717763204,9.244239393735842,11.498734284222696,13.494971089270784,15.914451815411352,16.627468719461824,50.5052176361592,2745.730877786162,0.9881903002367707,4.621320415049088e-05,45.83182392858065,-2.8864582352044314e-06,-12.729280471801758,0.4374454617500305,34.838634780589736
